pose_path,label,video_id,center_frame,clip_length,punch_type,split
data/processed/poses/V11.mp4/hook_V11_024033_v000787.npy,1,V11.mp4,24033,11,hook,train
data/processed/poses/V11.mp4/uppercut_V11_024039_v000788.npy,2,V11.mp4,24039,11,uppercut,train
data/processed/poses/V11.mp4/hook_V11_024069_v000789.npy,1,V11.mp4,24069,11,hook,train
data/processed/poses/V11.mp4/straight_V11_024102_v000790.npy,0,V11.mp4,24102,11,straight,train
data/processed/poses/V11.mp4/hook_V11_024129_v000791.npy,1,V11.mp4,24129,11,hook,train
data/processed/poses/V11.mp4/uppercut_V11_024155_v000792.npy,2,V11.mp4,24155,11,uppercut,train
data/processed/poses/V11.mp4/uppercut_V11_024221_v000793.npy,2,V11.mp4,24221,11,uppercut,train
data/processed/poses/V11.mp4/uppercut_V11_024296_v000794.npy,2,V11.mp4,24296,11,uppercut,train
data/processed/poses/V11.mp4/uppercut_V11_024372_v000795.npy,2,V11.mp4,24372,11,uppercut,train
data/processed/poses/V11.mp4/hook_V11_024402_v000796.npy,1,V11.mp4,24402,11,hook,train
data/processed/poses/V11.mp4/hook_V11_024419_v000797.npy,1,V11.mp4,24419,11,hook,train
data/processed/poses/V11.mp4/uppercut_V11_024454_v000798.npy,2,V11.mp4,24454,11,uppercut,train
data/processed/poses/V11.mp4/hook_V11_024497_v000799.npy,1,V11.mp4,24497,11,hook,train
data/processed/poses/V11.mp4/uppercut_V11_024521_v000800.npy,2,V11.mp4,24521,11,uppercut,train
data/processed/poses/V11.mp4/hook_V11_024559_v000801.npy,1,V11.mp4,24559,11,hook,train
data/processed/poses/V11.mp4/uppercut_V11_024594_v000802.npy,2,V11.mp4,24594,11,uppercut,train
data/processed/poses/V11.mp4/uppercut_V11_024674_v000803.npy,2,V11.mp4,24674,11,uppercut,train
data/processed/poses/V12.mp4/none_V12_000341_v000804.npy,3,V12.mp4,341,11,none,train
data/processed/poses/V12.mp4/none_V12_000343_v000805.npy,3,V12.mp4,343,11,none,train
data/processed/poses/V12.mp4/none_V12_000345_v000806.npy,3,V12.mp4,345,11,none,train
data/processed/poses/V12.mp4/none_V12_000346_v000807.npy,3,V12.mp4,346,11,none,train
data/processed/poses/V12.mp4/none_V12_000348_v000808.npy,3,V12.mp4,348,11,none,train
data/processed/poses/V12.mp4/none_V12_000351_v000809.npy,3,V12.mp4,351,11,none,train
data/processed/poses/V12.mp4/none_V12_000352_v000810.npy,3,V12.mp4,352,11,none,train
data/processed/poses/V12.mp4/straight_V12_001044_v000811.npy,0,V12.mp4,1044,11,straight,train
data/processed/poses/V12.mp4/straight_V12_001357_v000812.npy,0,V12.mp4,1357,11,straight,train
data/processed/poses/V12.mp4/none_V12_001661_v000813.npy,3,V12.mp4,1661,11,none,train
data/processed/poses/V12.mp4/none_V12_001662_v000814.npy,3,V12.mp4,1662,11,none,train
data/processed/poses/V12.mp4/none_V12_001665_v000815.npy,3,V12.mp4,1665,11,none,train
data/processed/poses/V12.mp4/none_V12_001666_v000816.npy,3,V12.mp4,1666,11,none,train
data/processed/poses/V12.mp4/none_V12_001667_v000817.npy,3,V12.mp4,1667,11,none,train
data/processed/poses/V12.mp4/none_V12_001668_v000818.npy,3,V12.mp4,1668,11,none,train
data/processed/poses/V12.mp4/none_V12_001671_v000819.npy,3,V12.mp4,1671,11,none,train
data/processed/poses/V12.mp4/straight_V12_001849_v000820.npy,0,V12.mp4,1849,11,straight,train
data/processed/poses/V12.mp4/straight_V12_001935_v000821.npy,0,V12.mp4,1935,11,straight,train
data/processed/poses/V12.mp4/straight_V12_001943_v000822.npy,0,V12.mp4,1943,11,straight,train
data/processed/poses/V12.mp4/straight_V12_002482_v000823.npy,0,V12.mp4,2482,11,straight,train
data/processed/poses/V12.mp4/straight_V12_002717_v000824.npy,0,V12.mp4,2717,11,straight,train
data/processed/poses/V12.mp4/straight_V12_002876_v000825.npy,0,V12.mp4,2876,11,straight,train
data/processed/poses/V12.mp4/straight_V12_002890_v000826.npy,0,V12.mp4,2890,11,straight,train
data/processed/poses/V12.mp4/straight_V12_002972_v000827.npy,0,V12.mp4,2972,11,straight,train
data/processed/poses/V12.mp4/straight_V12_002978_v000828.npy,0,V12.mp4,2978,11,straight,train
data/processed/poses/V12.mp4/straight_V12_003040_v000829.npy,0,V12.mp4,3040,11,straight,train
data/processed/poses/V12.mp4/straight_V12_003064_v000830.npy,0,V12.mp4,3064,11,straight,train
data/processed/poses/V12.mp4/straight_V12_003093_v000831.npy,0,V12.mp4,3093,11,straight,train
data/processed/poses/V12.mp4/hook_V12_003373_v000832.npy,1,V12.mp4,3373,11,hook,train
data/processed/poses/V12.mp4/hook_V12_003951_v000833.npy,1,V12.mp4,3951,11,hook,train
data/processed/poses/V12.mp4/hook_V12_004433_v000834.npy,1,V12.mp4,4433,11,hook,train
data/processed/poses/V12.mp4/hook_V12_004627_v000835.npy,1,V12.mp4,4627,11,hook,train
data/processed/poses/V12.mp4/hook_V12_004693_v000836.npy,1,V12.mp4,4693,11,hook,train
data/processed/poses/V12.mp4/hook_V12_004826_v000837.npy,1,V12.mp4,4826,11,hook,train
data/processed/poses/V12.mp4/hook_V12_004873_v000838.npy,1,V12.mp4,4873,11,hook,train
data/processed/poses/V12.mp4/straight_V12_005117_v000839.npy,0,V12.mp4,5117,11,straight,train
data/processed/poses/V12.mp4/straight_V12_005240_v000840.npy,0,V12.mp4,5240,11,straight,train
data/processed/poses/V12.mp4/straight_V12_005520_v000841.npy,0,V12.mp4,5520,11,straight,train
data/processed/poses/V12.mp4/none_V12_005838_v000842.npy,3,V12.mp4,5838,11,none,train
data/processed/poses/V12.mp4/none_V12_005840_v000843.npy,3,V12.mp4,5840,11,none,train
data/processed/poses/V12.mp4/none_V12_005841_v000844.npy,3,V12.mp4,5841,11,none,train
data/processed/poses/V12.mp4/none_V12_005843_v000845.npy,3,V12.mp4,5843,11,none,train
data/processed/poses/V12.mp4/none_V12_005844_v000846.npy,3,V12.mp4,5844,11,none,train
data/processed/poses/V12.mp4/none_V12_005845_v000847.npy,3,V12.mp4,5845,11,none,train
data/processed/poses/V12.mp4/none_V12_005846_v000848.npy,3,V12.mp4,5846,11,none,train
data/processed/poses/V12.mp4/none_V12_005849_v000849.npy,3,V12.mp4,5849,11,none,train
data/processed/poses/V12.mp4/none_V12_005849_v000850.npy,3,V12.mp4,5849,11,none,train
data/processed/poses/V12.mp4/none_V12_005851_v000851.npy,3,V12.mp4,5851,11,none,train
data/processed/poses/V12.mp4/none_V12_005854_v000852.npy,3,V12.mp4,5854,11,none,train
data/processed/poses/V12.mp4/none_V12_005855_v000853.npy,3,V12.mp4,5855,11,none,train
data/processed/poses/V12.mp4/none_V12_005858_v000854.npy,3,V12.mp4,5858,11,none,train
data/processed/poses/V12.mp4/none_V12_005859_v000855.npy,3,V12.mp4,5859,11,none,train
data/processed/poses/V12.mp4/none_V12_005864_v000856.npy,3,V12.mp4,5864,11,none,train
data/processed/poses/V12.mp4/straight_V12_006037_v000857.npy,0,V12.mp4,6037,11,straight,train
data/processed/poses/V12.mp4/hook_V12_006133_v000858.npy,1,V12.mp4,6133,11,hook,train
data/processed/poses/V12.mp4/hook_V12_006239_v000859.npy,1,V12.mp4,6239,11,hook,train
data/processed/poses/V12.mp4/hook_V12_006404_v000860.npy,1,V12.mp4,6404,11,hook,train
data/processed/poses/V12.mp4/straight_V12_006542_v000861.npy,0,V12.mp4,6542,11,straight,train
data/processed/poses/V12.mp4/straight_V12_006618_v000862.npy,0,V12.mp4,6618,11,straight,train
data/processed/poses/V12.mp4/hook_V12_006624_v000863.npy,1,V12.mp4,6624,11,hook,train
data/processed/poses/V12.mp4/hook_V12_006704_v000864.npy,1,V12.mp4,6704,11,hook,train
data/processed/poses/V12.mp4/hook_V12_006783_v000865.npy,1,V12.mp4,6783,11,hook,train
data/processed/poses/V12.mp4/straight_V12_006855_v000866.npy,0,V12.mp4,6855,11,straight,train
data/processed/poses/V12.mp4/hook_V12_007243_v000867.npy,1,V12.mp4,7243,11,hook,train
data/processed/poses/V12.mp4/hook_V12_007417_v000868.npy,1,V12.mp4,7417,11,hook,train
data/processed/poses/V12.mp4/hook_V12_007759_v000869.npy,1,V12.mp4,7759,11,hook,train
data/processed/poses/V12.mp4/hook_V12_007839_v000870.npy,1,V12.mp4,7839,11,hook,train
data/processed/poses/V12.mp4/hook_V12_008080_v000871.npy,1,V12.mp4,8080,11,hook,train
data/processed/poses/V12.mp4/straight_V12_008504_v000872.npy,0,V12.mp4,8504,11,straight,train
data/processed/poses/V12.mp4/hook_V12_008720_v000873.npy,1,V12.mp4,8720,11,hook,train
data/processed/poses/V12.mp4/straight_V12_008801_v000874.npy,0,V12.mp4,8801,11,straight,train
data/processed/poses/V12.mp4/straight_V12_008821_v000875.npy,0,V12.mp4,8821,11,straight,train
data/processed/poses/V12.mp4/straight_V12_009014_v000876.npy,0,V12.mp4,9014,11,straight,train
data/processed/poses/V12.mp4/straight_V12_009207_v000877.npy,0,V12.mp4,9207,11,straight,train
data/processed/poses/V12.mp4/hook_V12_009217_v000878.npy,1,V12.mp4,9217,11,hook,train
data/processed/poses/V12.mp4/straight_V12_009254_v000879.npy,0,V12.mp4,9254,11,straight,train
data/processed/poses/V12.mp4/straight_V12_009261_v000880.npy,0,V12.mp4,9261,11,straight,train
data/processed/poses/V12.mp4/hook_V12_009270_v000881.npy,1,V12.mp4,9270,11,hook,train
data/processed/poses/V12.mp4/straight_V12_009623_v000882.npy,0,V12.mp4,9623,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_009701_v000883.npy,2,V12.mp4,9701,11,uppercut,train
data/processed/poses/V12.mp4/hook_V12_009775_v000884.npy,1,V12.mp4,9775,11,hook,train
data/processed/poses/V12.mp4/uppercut_V12_009805_v000885.npy,2,V12.mp4,9805,11,uppercut,train
data/processed/poses/V12.mp4/straight_V12_009900_v000886.npy,0,V12.mp4,9900,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_009907_v000887.npy,2,V12.mp4,9907,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_010079_v000888.npy,2,V12.mp4,10079,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_010181_v000889.npy,2,V12.mp4,10181,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_010279_v000890.npy,2,V12.mp4,10279,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_010387_v000891.npy,2,V12.mp4,10387,11,uppercut,train
data/processed/poses/V12.mp4/hook_V12_010447_v000892.npy,1,V12.mp4,10447,11,hook,train
data/processed/poses/V12.mp4/uppercut_V12_010465_v000893.npy,2,V12.mp4,10465,11,uppercut,train
data/processed/poses/V12.mp4/hook_V12_010562_v000894.npy,1,V12.mp4,10562,11,hook,train
data/processed/poses/V12.mp4/straight_V12_010579_v000895.npy,0,V12.mp4,10579,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_010587_v000896.npy,2,V12.mp4,10587,11,uppercut,train
data/processed/poses/V12.mp4/hook_V12_010752_v000897.npy,1,V12.mp4,10752,11,hook,train
data/processed/poses/V12.mp4/hook_V12_010947_v000898.npy,1,V12.mp4,10947,11,hook,train
data/processed/poses/V12.mp4/straight_V12_011067_v000899.npy,0,V12.mp4,11067,11,straight,train
data/processed/poses/V12.mp4/straight_V12_011120_v000900.npy,0,V12.mp4,11120,11,straight,train
data/processed/poses/V12.mp4/straight_V12_011257_v000901.npy,0,V12.mp4,11257,11,straight,train
data/processed/poses/V12.mp4/straight_V12_011265_v000902.npy,0,V12.mp4,11265,11,straight,train
data/processed/poses/V12.mp4/hook_V12_011279_v000903.npy,1,V12.mp4,11279,11,hook,train
data/processed/poses/V12.mp4/straight_V12_011399_v000904.npy,0,V12.mp4,11399,11,straight,train
data/processed/poses/V12.mp4/hook_V12_011419_v000905.npy,1,V12.mp4,11419,11,hook,train
data/processed/poses/V12.mp4/straight_V12_011458_v000906.npy,0,V12.mp4,11458,11,straight,train
data/processed/poses/V12.mp4/straight_V12_011482_v000907.npy,0,V12.mp4,11482,11,straight,train
data/processed/poses/V12.mp4/straight_V12_011571_v000908.npy,0,V12.mp4,11571,11,straight,train
data/processed/poses/V12.mp4/straight_V12_011592_v000909.npy,0,V12.mp4,11592,11,straight,train
data/processed/poses/V12.mp4/straight_V12_011618_v000910.npy,0,V12.mp4,11618,11,straight,train
data/processed/poses/V12.mp4/hook_V12_011731_v000911.npy,1,V12.mp4,11731,11,hook,train
data/processed/poses/V12.mp4/straight_V12_011748_v000912.npy,0,V12.mp4,11748,11,straight,train
data/processed/poses/V12.mp4/straight_V12_011855_v000913.npy,0,V12.mp4,11855,11,straight,train
data/processed/poses/V12.mp4/straight_V12_011898_v000914.npy,0,V12.mp4,11898,11,straight,train
data/processed/poses/V12.mp4/straight_V12_011944_v000915.npy,0,V12.mp4,11944,11,straight,train
data/processed/poses/V12.mp4/straight_V12_011953_v000916.npy,0,V12.mp4,11953,11,straight,train
data/processed/poses/V12.mp4/hook_V12_011960_v000917.npy,1,V12.mp4,11960,11,hook,train
data/processed/poses/V12.mp4/none_V12_012082_v000918.npy,3,V12.mp4,12082,11,none,train
data/processed/poses/V12.mp4/none_V12_012082_v000919.npy,3,V12.mp4,12082,11,none,train
data/processed/poses/V12.mp4/none_V12_012086_v000920.npy,3,V12.mp4,12086,11,none,train
data/processed/poses/V12.mp4/none_V12_012088_v000921.npy,3,V12.mp4,12088,11,none,train
data/processed/poses/V12.mp4/none_V12_012090_v000922.npy,3,V12.mp4,12090,11,none,train
data/processed/poses/V12.mp4/none_V12_012091_v000923.npy,3,V12.mp4,12091,11,none,train
data/processed/poses/V12.mp4/none_V12_012091_v000924.npy,3,V12.mp4,12091,11,none,train
data/processed/poses/V12.mp4/none_V12_012091_v000925.npy,3,V12.mp4,12091,11,none,train
data/processed/poses/V12.mp4/none_V12_012091_v000926.npy,3,V12.mp4,12091,11,none,train
data/processed/poses/V12.mp4/none_V12_012091_v000927.npy,3,V12.mp4,12091,11,none,train
data/processed/poses/V12.mp4/none_V12_012092_v000928.npy,3,V12.mp4,12092,11,none,train
data/processed/poses/V12.mp4/none_V12_012096_v000929.npy,3,V12.mp4,12096,11,none,train
data/processed/poses/V12.mp4/none_V12_012097_v000930.npy,3,V12.mp4,12097,11,none,train
data/processed/poses/V12.mp4/none_V12_012099_v000931.npy,3,V12.mp4,12099,11,none,train
data/processed/poses/V12.mp4/none_V12_012103_v000932.npy,3,V12.mp4,12103,11,none,train
data/processed/poses/V12.mp4/none_V12_012106_v000933.npy,3,V12.mp4,12106,11,none,train
data/processed/poses/V12.mp4/none_V12_012350_v000934.npy,3,V12.mp4,12350,11,none,train
data/processed/poses/V12.mp4/none_V12_012353_v000935.npy,3,V12.mp4,12353,11,none,train
data/processed/poses/V12.mp4/none_V12_012355_v000936.npy,3,V12.mp4,12355,11,none,train
data/processed/poses/V12.mp4/none_V12_012356_v000937.npy,3,V12.mp4,12356,11,none,train
data/processed/poses/V12.mp4/none_V12_012357_v000938.npy,3,V12.mp4,12357,11,none,train
data/processed/poses/V12.mp4/none_V12_012358_v000939.npy,3,V12.mp4,12358,11,none,train
data/processed/poses/V12.mp4/none_V12_012360_v000940.npy,3,V12.mp4,12360,11,none,train
data/processed/poses/V12.mp4/none_V12_012361_v000941.npy,3,V12.mp4,12361,11,none,train
data/processed/poses/V12.mp4/none_V12_012364_v000942.npy,3,V12.mp4,12364,11,none,train
data/processed/poses/V12.mp4/none_V12_012381_v000943.npy,3,V12.mp4,12381,11,none,train
data/processed/poses/V12.mp4/none_V12_012383_v000944.npy,3,V12.mp4,12383,11,none,train
data/processed/poses/V12.mp4/none_V12_012384_v000945.npy,3,V12.mp4,12384,11,none,train
data/processed/poses/V12.mp4/none_V12_012385_v000946.npy,3,V12.mp4,12385,11,none,train
data/processed/poses/V12.mp4/none_V12_012385_v000947.npy,3,V12.mp4,12385,11,none,train
data/processed/poses/V12.mp4/none_V12_012386_v000948.npy,3,V12.mp4,12386,11,none,train
data/processed/poses/V12.mp4/none_V12_012388_v000949.npy,3,V12.mp4,12388,11,none,train
data/processed/poses/V12.mp4/none_V12_012389_v000950.npy,3,V12.mp4,12389,11,none,train
data/processed/poses/V12.mp4/none_V12_012390_v000951.npy,3,V12.mp4,12390,11,none,train
data/processed/poses/V12.mp4/none_V12_012393_v000952.npy,3,V12.mp4,12393,11,none,train
data/processed/poses/V12.mp4/none_V12_012394_v000953.npy,3,V12.mp4,12394,11,none,train
data/processed/poses/V12.mp4/none_V12_012395_v000954.npy,3,V12.mp4,12395,11,none,train
data/processed/poses/V12.mp4/none_V12_012397_v000955.npy,3,V12.mp4,12397,11,none,train
data/processed/poses/V12.mp4/none_V12_012398_v000956.npy,3,V12.mp4,12398,11,none,train
data/processed/poses/V12.mp4/none_V12_012399_v000957.npy,3,V12.mp4,12399,11,none,train
data/processed/poses/V12.mp4/none_V12_012406_v000958.npy,3,V12.mp4,12406,11,none,train
data/processed/poses/V12.mp4/none_V12_012407_v000959.npy,3,V12.mp4,12407,11,none,train
data/processed/poses/V12.mp4/none_V12_012408_v000960.npy,3,V12.mp4,12408,11,none,train
data/processed/poses/V12.mp4/none_V12_012409_v000961.npy,3,V12.mp4,12409,11,none,train
data/processed/poses/V12.mp4/none_V12_012410_v000962.npy,3,V12.mp4,12410,11,none,train
data/processed/poses/V12.mp4/none_V12_012411_v000963.npy,3,V12.mp4,12411,11,none,train
data/processed/poses/V12.mp4/none_V12_012413_v000964.npy,3,V12.mp4,12413,11,none,train
data/processed/poses/V12.mp4/none_V12_012414_v000965.npy,3,V12.mp4,12414,11,none,train
data/processed/poses/V12.mp4/none_V12_012415_v000966.npy,3,V12.mp4,12415,11,none,train
data/processed/poses/V12.mp4/straight_V12_012622_v000967.npy,0,V12.mp4,12622,11,straight,train
data/processed/poses/V12.mp4/none_V12_013091_v000968.npy,3,V12.mp4,13091,11,none,train
data/processed/poses/V12.mp4/none_V12_013092_v000969.npy,3,V12.mp4,13092,11,none,train
data/processed/poses/V12.mp4/none_V12_013097_v000970.npy,3,V12.mp4,13097,11,none,train
data/processed/poses/V12.mp4/none_V12_013098_v000971.npy,3,V12.mp4,13098,11,none,train
data/processed/poses/V12.mp4/none_V12_013099_v000972.npy,3,V12.mp4,13099,11,none,train
data/processed/poses/V12.mp4/none_V12_014886_v000973.npy,3,V12.mp4,14886,11,none,train
data/processed/poses/V12.mp4/none_V12_014887_v000974.npy,3,V12.mp4,14887,11,none,train
data/processed/poses/V12.mp4/none_V12_014889_v000975.npy,3,V12.mp4,14889,11,none,train
data/processed/poses/V12.mp4/none_V12_014890_v000976.npy,3,V12.mp4,14890,11,none,train
data/processed/poses/V12.mp4/none_V12_014894_v000977.npy,3,V12.mp4,14894,11,none,train
data/processed/poses/V12.mp4/none_V12_014895_v000978.npy,3,V12.mp4,14895,11,none,train
data/processed/poses/V12.mp4/none_V12_014897_v000979.npy,3,V12.mp4,14897,11,none,train
data/processed/poses/V12.mp4/none_V12_014898_v000980.npy,3,V12.mp4,14898,11,none,train
data/processed/poses/V12.mp4/none_V12_014899_v000981.npy,3,V12.mp4,14899,11,none,train
data/processed/poses/V12.mp4/hook_V12_015467_v000982.npy,1,V12.mp4,15467,11,hook,train
data/processed/poses/V12.mp4/hook_V12_015685_v000983.npy,1,V12.mp4,15685,11,hook,train
data/processed/poses/V12.mp4/straight_V12_015732_v000984.npy,0,V12.mp4,15732,11,straight,train
data/processed/poses/V12.mp4/straight_V12_015856_v000985.npy,0,V12.mp4,15856,11,straight,train
data/processed/poses/V12.mp4/hook_V12_015980_v000986.npy,1,V12.mp4,15980,11,hook,train
data/processed/poses/V12.mp4/hook_V12_016298_v000987.npy,1,V12.mp4,16298,11,hook,train
data/processed/poses/V12.mp4/straight_V12_016494_v000988.npy,0,V12.mp4,16494,11,straight,train
data/processed/poses/V12.mp4/hook_V12_016546_v000989.npy,1,V12.mp4,16546,11,hook,train
data/processed/poses/V12.mp4/hook_V12_016560_v000990.npy,1,V12.mp4,16560,11,hook,train
data/processed/poses/V12.mp4/hook_V12_016830_v000991.npy,1,V12.mp4,16830,11,hook,train
data/processed/poses/V12.mp4/hook_V12_016841_v000992.npy,1,V12.mp4,16841,11,hook,train
data/processed/poses/V12.mp4/hook_V12_016965_v000993.npy,1,V12.mp4,16965,11,hook,train
data/processed/poses/V12.mp4/straight_V12_017655_v000994.npy,0,V12.mp4,17655,11,straight,train
data/processed/poses/V12.mp4/straight_V12_018013_v000995.npy,0,V12.mp4,18013,11,straight,train
data/processed/poses/V12.mp4/straight_V12_018036_v000996.npy,0,V12.mp4,18036,11,straight,train
data/processed/poses/V12.mp4/straight_V12_018065_v000997.npy,0,V12.mp4,18065,11,straight,train
data/processed/poses/V12.mp4/straight_V12_018340_v000998.npy,0,V12.mp4,18340,11,straight,train
data/processed/poses/V12.mp4/none_V12_018540_v000999.npy,3,V12.mp4,18540,11,none,train
data/processed/poses/V12.mp4/none_V12_018541_v001000.npy,3,V12.mp4,18541,11,none,train
data/processed/poses/V12.mp4/none_V12_018542_v001001.npy,3,V12.mp4,18542,11,none,train
data/processed/poses/V12.mp4/none_V12_018550_v001002.npy,3,V12.mp4,18550,11,none,train
data/processed/poses/V12.mp4/none_V12_018552_v001003.npy,3,V12.mp4,18552,11,none,train
data/processed/poses/V12.mp4/none_V12_018553_v001004.npy,3,V12.mp4,18553,11,none,train
data/processed/poses/V12.mp4/none_V12_018554_v001005.npy,3,V12.mp4,18554,11,none,train
data/processed/poses/V12.mp4/none_V12_018557_v001006.npy,3,V12.mp4,18557,11,none,train
data/processed/poses/V12.mp4/hook_V12_018690_v001007.npy,1,V12.mp4,18690,11,hook,train
data/processed/poses/V12.mp4/hook_V12_018795_v001008.npy,1,V12.mp4,18795,11,hook,train
data/processed/poses/V12.mp4/uppercut_V12_018812_v001009.npy,2,V12.mp4,18812,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_018838_v001010.npy,2,V12.mp4,18838,11,uppercut,train
data/processed/poses/V12.mp4/hook_V12_019054_v001011.npy,1,V12.mp4,19054,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019061_v001012.npy,1,V12.mp4,19061,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019067_v001013.npy,1,V12.mp4,19067,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019186_v001014.npy,1,V12.mp4,19186,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019202_v001015.npy,1,V12.mp4,19202,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019217_v001016.npy,1,V12.mp4,19217,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019235_v001017.npy,1,V12.mp4,19235,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019255_v001018.npy,1,V12.mp4,19255,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019261_v001019.npy,1,V12.mp4,19261,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019267_v001020.npy,1,V12.mp4,19267,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019287_v001021.npy,1,V12.mp4,19287,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019293_v001022.npy,1,V12.mp4,19293,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019305_v001023.npy,1,V12.mp4,19305,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019433_v001024.npy,1,V12.mp4,19433,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019447_v001025.npy,1,V12.mp4,19447,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019532_v001026.npy,1,V12.mp4,19532,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019583_v001027.npy,1,V12.mp4,19583,11,hook,train
data/processed/poses/V12.mp4/hook_V12_019636_v001028.npy,1,V12.mp4,19636,11,hook,train
data/processed/poses/V12.mp4/straight_V12_019828_v001029.npy,0,V12.mp4,19828,11,straight,train
data/processed/poses/V12.mp4/straight_V12_019836_v001030.npy,0,V12.mp4,19836,11,straight,train
data/processed/poses/V12.mp4/straight_V12_020412_v001031.npy,0,V12.mp4,20412,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_020662_v001032.npy,2,V12.mp4,20662,11,uppercut,train
data/processed/poses/V12.mp4/straight_V12_020711_v001033.npy,0,V12.mp4,20711,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_020729_v001034.npy,2,V12.mp4,20729,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_020781_v001035.npy,2,V12.mp4,20781,11,uppercut,train
data/processed/poses/V12.mp4/straight_V12_020864_v001036.npy,0,V12.mp4,20864,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_020870_v001037.npy,2,V12.mp4,20870,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_020941_v001038.npy,2,V12.mp4,20941,11,uppercut,train
data/processed/poses/V12.mp4/straight_V12_020999_v001039.npy,0,V12.mp4,20999,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_021010_v001040.npy,2,V12.mp4,21010,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_021085_v001041.npy,2,V12.mp4,21085,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_021145_v001042.npy,2,V12.mp4,21145,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_021270_v001043.npy,2,V12.mp4,21270,11,uppercut,train
data/processed/poses/V12.mp4/straight_V12_021335_v001044.npy,0,V12.mp4,21335,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_021346_v001045.npy,2,V12.mp4,21346,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_021422_v001046.npy,2,V12.mp4,21422,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_021500_v001047.npy,2,V12.mp4,21500,11,uppercut,train
data/processed/poses/V12.mp4/none_V12_021715_v001048.npy,3,V12.mp4,21715,11,none,train
data/processed/poses/V12.mp4/uppercut_V12_022229_v001049.npy,2,V12.mp4,22229,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_022298_v001050.npy,2,V12.mp4,22298,11,uppercut,train
data/processed/poses/V12.mp4/straight_V12_022332_v001051.npy,0,V12.mp4,22332,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_022426_v001052.npy,2,V12.mp4,22426,11,uppercut,train
data/processed/poses/V12.mp4/straight_V12_022494_v001053.npy,0,V12.mp4,22494,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_022556_v001054.npy,2,V12.mp4,22556,11,uppercut,train
data/processed/poses/V12.mp4/straight_V12_022615_v001055.npy,0,V12.mp4,22615,11,straight,train
data/processed/poses/V12.mp4/straight_V12_022620_v001056.npy,0,V12.mp4,22620,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_022626_v001057.npy,2,V12.mp4,22626,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_022722_v001058.npy,2,V12.mp4,22722,11,uppercut,train
data/processed/poses/V12.mp4/straight_V12_022782_v001059.npy,0,V12.mp4,22782,11,straight,train
data/processed/poses/V12.mp4/straight_V12_022833_v001060.npy,0,V12.mp4,22833,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_022846_v001061.npy,2,V12.mp4,22846,11,uppercut,train
data/processed/poses/V12.mp4/straight_V12_022897_v001062.npy,0,V12.mp4,22897,11,straight,train
data/processed/poses/V12.mp4/uppercut_V12_022969_v001063.npy,2,V12.mp4,22969,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_023087_v001064.npy,2,V12.mp4,23087,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_023212_v001065.npy,2,V12.mp4,23212,11,uppercut,train
data/processed/poses/V12.mp4/uppercut_V12_023329_v001066.npy,2,V12.mp4,23329,11,uppercut,train
