image_path,label,video_id,frame_index,punch_type,split
data/processed/frames/uppercut_V11_023746.jpg,2,V11.mp4,23746,uppercut,train
data/processed/frames/uppercut_V11_023842.jpg,2,V11.mp4,23842,uppercut,train
data/processed/frames/straight_V11_023847.jpg,0,V11.mp4,23847,straight,train
data/processed/frames/uppercut_V11_023863.jpg,2,V11.mp4,23863,uppercut,train
data/processed/frames/uppercut_V11_023894.jpg,2,V11.mp4,23894,uppercut,train
data/processed/frames/uppercut_V11_023953.jpg,2,V11.mp4,23953,uppercut,train
data/processed/frames/hook_V11_023992.jpg,1,V11.mp4,23992,hook,train
data/processed/frames/hook_V11_024033.jpg,1,V11.mp4,24033,hook,train
data/processed/frames/uppercut_V11_024039.jpg,2,V11.mp4,24039,uppercut,train
data/processed/frames/hook_V11_024069.jpg,1,V11.mp4,24069,hook,train
data/processed/frames/straight_V11_024102.jpg,0,V11.mp4,24102,straight,train
data/processed/frames/hook_V11_024129.jpg,1,V11.mp4,24129,hook,train
data/processed/frames/uppercut_V11_024155.jpg,2,V11.mp4,24155,uppercut,train
data/processed/frames/uppercut_V11_024221.jpg,2,V11.mp4,24221,uppercut,train
data/processed/frames/uppercut_V11_024296.jpg,2,V11.mp4,24296,uppercut,train
data/processed/frames/uppercut_V11_024372.jpg,2,V11.mp4,24372,uppercut,train
data/processed/frames/hook_V11_024402.jpg,1,V11.mp4,24402,hook,train
data/processed/frames/hook_V11_024419.jpg,1,V11.mp4,24419,hook,train
data/processed/frames/uppercut_V11_024454.jpg,2,V11.mp4,24454,uppercut,train
data/processed/frames/hook_V11_024497.jpg,1,V11.mp4,24497,hook,train
data/processed/frames/uppercut_V11_024521.jpg,2,V11.mp4,24521,uppercut,train
data/processed/frames/hook_V11_024559.jpg,1,V11.mp4,24559,hook,train
data/processed/frames/uppercut_V11_024594.jpg,2,V11.mp4,24594,uppercut,train
data/processed/frames/uppercut_V11_024674.jpg,2,V11.mp4,24674,uppercut,train
data/processed/frames/none_V12_000341.jpg,3,V12.mp4,341,none,train
data/processed/frames/none_V12_000343.jpg,3,V12.mp4,343,none,train
data/processed/frames/none_V12_000345.jpg,3,V12.mp4,345,none,train
data/processed/frames/none_V12_000346.jpg,3,V12.mp4,346,none,train
data/processed/frames/none_V12_000348.jpg,3,V12.mp4,348,none,train
data/processed/frames/none_V12_000351.jpg,3,V12.mp4,351,none,train
data/processed/frames/none_V12_000352.jpg,3,V12.mp4,352,none,train
data/processed/frames/straight_V12_001044.jpg,0,V12.mp4,1044,straight,train
data/processed/frames/straight_V12_001216.jpg,0,V12.mp4,1216,straight,train
data/processed/frames/straight_V12_001357.jpg,0,V12.mp4,1357,straight,train
data/processed/frames/none_V12_001661.jpg,3,V12.mp4,1661,none,train
data/processed/frames/none_V12_001662.jpg,3,V12.mp4,1662,none,train
data/processed/frames/none_V12_001665.jpg,3,V12.mp4,1665,none,train
data/processed/frames/none_V12_001666.jpg,3,V12.mp4,1666,none,train
data/processed/frames/none_V12_001667.jpg,3,V12.mp4,1667,none,train
data/processed/frames/none_V12_001668.jpg,3,V12.mp4,1668,none,train
data/processed/frames/none_V12_001671.jpg,3,V12.mp4,1671,none,train
data/processed/frames/straight_V12_001849.jpg,0,V12.mp4,1849,straight,train
data/processed/frames/straight_V12_001935.jpg,0,V12.mp4,1935,straight,train
data/processed/frames/straight_V12_001943.jpg,0,V12.mp4,1943,straight,train
data/processed/frames/straight_V12_002482.jpg,0,V12.mp4,2482,straight,train
data/processed/frames/straight_V12_002717.jpg,0,V12.mp4,2717,straight,train
data/processed/frames/straight_V12_002876.jpg,0,V12.mp4,2876,straight,train
data/processed/frames/straight_V12_002890.jpg,0,V12.mp4,2890,straight,train
data/processed/frames/straight_V12_002972.jpg,0,V12.mp4,2972,straight,train
data/processed/frames/straight_V12_002978.jpg,0,V12.mp4,2978,straight,train
data/processed/frames/straight_V12_003040.jpg,0,V12.mp4,3040,straight,train
data/processed/frames/straight_V12_003064.jpg,0,V12.mp4,3064,straight,train
data/processed/frames/straight_V12_003093.jpg,0,V12.mp4,3093,straight,train
data/processed/frames/straight_V12_003138.jpg,0,V12.mp4,3138,straight,train
data/processed/frames/hook_V12_003373.jpg,1,V12.mp4,3373,hook,train
data/processed/frames/hook_V12_003951.jpg,1,V12.mp4,3951,hook,train
data/processed/frames/hook_V12_004379.jpg,1,V12.mp4,4379,hook,train
data/processed/frames/hook_V12_004433.jpg,1,V12.mp4,4433,hook,train
data/processed/frames/hook_V12_004627.jpg,1,V12.mp4,4627,hook,train
data/processed/frames/hook_V12_004693.jpg,1,V12.mp4,4693,hook,train
data/processed/frames/hook_V12_004826.jpg,1,V12.mp4,4826,hook,train
data/processed/frames/hook_V12_004873.jpg,1,V12.mp4,4873,hook,train
data/processed/frames/straight_V12_005117.jpg,0,V12.mp4,5117,straight,train
data/processed/frames/straight_V12_005240.jpg,0,V12.mp4,5240,straight,train
data/processed/frames/straight_V12_005520.jpg,0,V12.mp4,5520,straight,train
data/processed/frames/none_V12_005836.jpg,3,V12.mp4,5836,none,train
data/processed/frames/none_V12_005838.jpg,3,V12.mp4,5838,none,train
data/processed/frames/none_V12_005839.jpg,3,V12.mp4,5839,none,train
data/processed/frames/none_V12_005840.jpg,3,V12.mp4,5840,none,train
data/processed/frames/none_V12_005841.jpg,3,V12.mp4,5841,none,train
data/processed/frames/none_V12_005842.jpg,3,V12.mp4,5842,none,train
data/processed/frames/none_V12_005843.jpg,3,V12.mp4,5843,none,train
data/processed/frames/none_V12_005844.jpg,3,V12.mp4,5844,none,train
data/processed/frames/none_V12_005845.jpg,3,V12.mp4,5845,none,train
data/processed/frames/none_V12_005846.jpg,3,V12.mp4,5846,none,train
data/processed/frames/none_V12_005849.jpg,3,V12.mp4,5849,none,train
data/processed/frames/none_V12_005849.jpg,3,V12.mp4,5849,none,train
data/processed/frames/none_V12_005851.jpg,3,V12.mp4,5851,none,train
data/processed/frames/none_V12_005853.jpg,3,V12.mp4,5853,none,train
data/processed/frames/none_V12_005854.jpg,3,V12.mp4,5854,none,train
data/processed/frames/none_V12_005855.jpg,3,V12.mp4,5855,none,train
data/processed/frames/none_V12_005857.jpg,3,V12.mp4,5857,none,train
data/processed/frames/none_V12_005858.jpg,3,V12.mp4,5858,none,train
data/processed/frames/none_V12_005859.jpg,3,V12.mp4,5859,none,train
data/processed/frames/none_V12_005864.jpg,3,V12.mp4,5864,none,train
data/processed/frames/straight_V12_006037.jpg,0,V12.mp4,6037,straight,train
data/processed/frames/hook_V12_006133.jpg,1,V12.mp4,6133,hook,train
data/processed/frames/hook_V12_006239.jpg,1,V12.mp4,6239,hook,train
data/processed/frames/hook_V12_006404.jpg,1,V12.mp4,6404,hook,train
data/processed/frames/straight_V12_006542.jpg,0,V12.mp4,6542,straight,train
data/processed/frames/straight_V12_006618.jpg,0,V12.mp4,6618,straight,train
data/processed/frames/hook_V12_006624.jpg,1,V12.mp4,6624,hook,train
data/processed/frames/hook_V12_006704.jpg,1,V12.mp4,6704,hook,train
data/processed/frames/hook_V12_006783.jpg,1,V12.mp4,6783,hook,train
data/processed/frames/straight_V12_006855.jpg,0,V12.mp4,6855,straight,train
data/processed/frames/hook_V12_007243.jpg,1,V12.mp4,7243,hook,train
data/processed/frames/hook_V12_007417.jpg,1,V12.mp4,7417,hook,train
data/processed/frames/hook_V12_007759.jpg,1,V12.mp4,7759,hook,train
data/processed/frames/hook_V12_007839.jpg,1,V12.mp4,7839,hook,train
data/processed/frames/hook_V12_008080.jpg,1,V12.mp4,8080,hook,train
data/processed/frames/straight_V12_008504.jpg,0,V12.mp4,8504,straight,train
data/processed/frames/hook_V12_008720.jpg,1,V12.mp4,8720,hook,train
data/processed/frames/straight_V12_008801.jpg,0,V12.mp4,8801,straight,train
data/processed/frames/straight_V12_008821.jpg,0,V12.mp4,8821,straight,train
data/processed/frames/straight_V12_009014.jpg,0,V12.mp4,9014,straight,train
data/processed/frames/straight_V12_009207.jpg,0,V12.mp4,9207,straight,train
data/processed/frames/hook_V12_009217.jpg,1,V12.mp4,9217,hook,train
data/processed/frames/straight_V12_009254.jpg,0,V12.mp4,9254,straight,train
data/processed/frames/straight_V12_009261.jpg,0,V12.mp4,9261,straight,train
data/processed/frames/hook_V12_009270.jpg,1,V12.mp4,9270,hook,train
data/processed/frames/straight_V12_009623.jpg,0,V12.mp4,9623,straight,train
data/processed/frames/uppercut_V12_009701.jpg,2,V12.mp4,9701,uppercut,train
data/processed/frames/hook_V12_009775.jpg,1,V12.mp4,9775,hook,train
data/processed/frames/uppercut_V12_009805.jpg,2,V12.mp4,9805,uppercut,train
data/processed/frames/straight_V12_009870.jpg,0,V12.mp4,9870,straight,train
data/processed/frames/straight_V12_009900.jpg,0,V12.mp4,9900,straight,train
data/processed/frames/uppercut_V12_009907.jpg,2,V12.mp4,9907,uppercut,train
data/processed/frames/uppercut_V12_010079.jpg,2,V12.mp4,10079,uppercut,train
data/processed/frames/uppercut_V12_010181.jpg,2,V12.mp4,10181,uppercut,train
data/processed/frames/uppercut_V12_010279.jpg,2,V12.mp4,10279,uppercut,train
data/processed/frames/uppercut_V12_010387.jpg,2,V12.mp4,10387,uppercut,train
data/processed/frames/hook_V12_010447.jpg,1,V12.mp4,10447,hook,train
data/processed/frames/uppercut_V12_010465.jpg,2,V12.mp4,10465,uppercut,train
data/processed/frames/hook_V12_010562.jpg,1,V12.mp4,10562,hook,train
data/processed/frames/straight_V12_010579.jpg,0,V12.mp4,10579,straight,train
data/processed/frames/uppercut_V12_010587.jpg,2,V12.mp4,10587,uppercut,train
data/processed/frames/hook_V12_010752.jpg,1,V12.mp4,10752,hook,train
data/processed/frames/straight_V12_010875.jpg,0,V12.mp4,10875,straight,train
data/processed/frames/hook_V12_010890.jpg,1,V12.mp4,10890,hook,train
data/processed/frames/hook_V12_010947.jpg,1,V12.mp4,10947,hook,train
data/processed/frames/straight_V12_011067.jpg,0,V12.mp4,11067,straight,train
data/processed/frames/straight_V12_011074.jpg,0,V12.mp4,11074,straight,train
data/processed/frames/straight_V12_011120.jpg,0,V12.mp4,11120,straight,train
data/processed/frames/straight_V12_011257.jpg,0,V12.mp4,11257,straight,train
data/processed/frames/straight_V12_011265.jpg,0,V12.mp4,11265,straight,train
data/processed/frames/hook_V12_011279.jpg,1,V12.mp4,11279,hook,train
data/processed/frames/hook_V12_011326.jpg,1,V12.mp4,11326,hook,train
data/processed/frames/straight_V12_011399.jpg,0,V12.mp4,11399,straight,train
data/processed/frames/hook_V12_011419.jpg,1,V12.mp4,11419,hook,train
data/processed/frames/straight_V12_011458.jpg,0,V12.mp4,11458,straight,train
data/processed/frames/straight_V12_011482.jpg,0,V12.mp4,11482,straight,train
data/processed/frames/straight_V12_011571.jpg,0,V12.mp4,11571,straight,train
data/processed/frames/straight_V12_011592.jpg,0,V12.mp4,11592,straight,train
data/processed/frames/straight_V12_011618.jpg,0,V12.mp4,11618,straight,train
data/processed/frames/hook_V12_011731.jpg,1,V12.mp4,11731,hook,train
data/processed/frames/straight_V12_011748.jpg,0,V12.mp4,11748,straight,train
data/processed/frames/straight_V12_011848.jpg,0,V12.mp4,11848,straight,train
data/processed/frames/straight_V12_011855.jpg,0,V12.mp4,11855,straight,train
data/processed/frames/straight_V12_011898.jpg,0,V12.mp4,11898,straight,train
data/processed/frames/straight_V12_011944.jpg,0,V12.mp4,11944,straight,train
data/processed/frames/straight_V12_011953.jpg,0,V12.mp4,11953,straight,train
data/processed/frames/hook_V12_011960.jpg,1,V12.mp4,11960,hook,train
data/processed/frames/none_V12_012082.jpg,3,V12.mp4,12082,none,train
data/processed/frames/none_V12_012082.jpg,3,V12.mp4,12082,none,train
data/processed/frames/none_V12_012086.jpg,3,V12.mp4,12086,none,train
data/processed/frames/none_V12_012088.jpg,3,V12.mp4,12088,none,train
data/processed/frames/none_V12_012090.jpg,3,V12.mp4,12090,none,train
data/processed/frames/none_V12_012091.jpg,3,V12.mp4,12091,none,train
data/processed/frames/none_V12_012091.jpg,3,V12.mp4,12091,none,train
data/processed/frames/none_V12_012091.jpg,3,V12.mp4,12091,none,train
data/processed/frames/none_V12_012091.jpg,3,V12.mp4,12091,none,train
data/processed/frames/none_V12_012091.jpg,3,V12.mp4,12091,none,train
data/processed/frames/none_V12_012092.jpg,3,V12.mp4,12092,none,train
data/processed/frames/none_V12_012096.jpg,3,V12.mp4,12096,none,train
data/processed/frames/none_V12_012097.jpg,3,V12.mp4,12097,none,train
data/processed/frames/none_V12_012099.jpg,3,V12.mp4,12099,none,train
data/processed/frames/none_V12_012100.jpg,3,V12.mp4,12100,none,train
data/processed/frames/none_V12_012102.jpg,3,V12.mp4,12102,none,train
data/processed/frames/none_V12_012103.jpg,3,V12.mp4,12103,none,train
data/processed/frames/none_V12_012105.jpg,3,V12.mp4,12105,none,train
data/processed/frames/none_V12_012106.jpg,3,V12.mp4,12106,none,train
data/processed/frames/none_V12_012350.jpg,3,V12.mp4,12350,none,train
data/processed/frames/none_V12_012353.jpg,3,V12.mp4,12353,none,train
data/processed/frames/none_V12_012355.jpg,3,V12.mp4,12355,none,train
data/processed/frames/none_V12_012356.jpg,3,V12.mp4,12356,none,train
data/processed/frames/none_V12_012357.jpg,3,V12.mp4,12357,none,train
data/processed/frames/none_V12_012358.jpg,3,V12.mp4,12358,none,train
data/processed/frames/none_V12_012360.jpg,3,V12.mp4,12360,none,train
data/processed/frames/none_V12_012361.jpg,3,V12.mp4,12361,none,train
data/processed/frames/none_V12_012364.jpg,3,V12.mp4,12364,none,train
data/processed/frames/none_V12_012380.jpg,3,V12.mp4,12380,none,train
data/processed/frames/none_V12_012381.jpg,3,V12.mp4,12381,none,train
data/processed/frames/none_V12_012383.jpg,3,V12.mp4,12383,none,train
data/processed/frames/none_V12_012384.jpg,3,V12.mp4,12384,none,train
data/processed/frames/none_V12_012385.jpg,3,V12.mp4,12385,none,train
data/processed/frames/none_V12_012385.jpg,3,V12.mp4,12385,none,train
data/processed/frames/none_V12_012386.jpg,3,V12.mp4,12386,none,train
data/processed/frames/none_V12_012388.jpg,3,V12.mp4,12388,none,train
data/processed/frames/none_V12_012389.jpg,3,V12.mp4,12389,none,train
data/processed/frames/none_V12_012390.jpg,3,V12.mp4,12390,none,train
data/processed/frames/none_V12_012391.jpg,3,V12.mp4,12391,none,train
data/processed/frames/none_V12_012393.jpg,3,V12.mp4,12393,none,train
data/processed/frames/none_V12_012394.jpg,3,V12.mp4,12394,none,train
data/processed/frames/none_V12_012395.jpg,3,V12.mp4,12395,none,train
data/processed/frames/none_V12_012397.jpg,3,V12.mp4,12397,none,train
data/processed/frames/none_V12_012398.jpg,3,V12.mp4,12398,none,train
data/processed/frames/none_V12_012399.jpg,3,V12.mp4,12399,none,train
data/processed/frames/none_V12_012406.jpg,3,V12.mp4,12406,none,train
data/processed/frames/none_V12_012407.jpg,3,V12.mp4,12407,none,train
data/processed/frames/none_V12_012408.jpg,3,V12.mp4,12408,none,train
data/processed/frames/none_V12_012409.jpg,3,V12.mp4,12409,none,train
data/processed/frames/none_V12_012410.jpg,3,V12.mp4,12410,none,train
data/processed/frames/none_V12_012411.jpg,3,V12.mp4,12411,none,train
data/processed/frames/none_V12_012412.jpg,3,V12.mp4,12412,none,train
data/processed/frames/none_V12_012413.jpg,3,V12.mp4,12413,none,train
data/processed/frames/none_V12_012414.jpg,3,V12.mp4,12414,none,train
data/processed/frames/none_V12_012415.jpg,3,V12.mp4,12415,none,train
data/processed/frames/none_V12_012416.jpg,3,V12.mp4,12416,none,train
data/processed/frames/straight_V12_012622.jpg,0,V12.mp4,12622,straight,train
data/processed/frames/none_V12_013091.jpg,3,V12.mp4,13091,none,train
data/processed/frames/none_V12_013092.jpg,3,V12.mp4,13092,none,train
data/processed/frames/none_V12_013095.jpg,3,V12.mp4,13095,none,train
data/processed/frames/none_V12_013097.jpg,3,V12.mp4,13097,none,train
data/processed/frames/none_V12_013098.jpg,3,V12.mp4,13098,none,train
data/processed/frames/none_V12_013099.jpg,3,V12.mp4,13099,none,train
data/processed/frames/none_V12_014886.jpg,3,V12.mp4,14886,none,train
data/processed/frames/none_V12_014887.jpg,3,V12.mp4,14887,none,train
data/processed/frames/none_V12_014889.jpg,3,V12.mp4,14889,none,train
data/processed/frames/none_V12_014890.jpg,3,V12.mp4,14890,none,train
data/processed/frames/none_V12_014894.jpg,3,V12.mp4,14894,none,train
data/processed/frames/none_V12_014895.jpg,3,V12.mp4,14895,none,train
data/processed/frames/none_V12_014897.jpg,3,V12.mp4,14897,none,train
data/processed/frames/none_V12_014898.jpg,3,V12.mp4,14898,none,train
data/processed/frames/none_V12_014899.jpg,3,V12.mp4,14899,none,train
data/processed/frames/hook_V12_015467.jpg,1,V12.mp4,15467,hook,train
data/processed/frames/hook_V12_015600.jpg,1,V12.mp4,15600,hook,train
data/processed/frames/straight_V12_015672.jpg,0,V12.mp4,15672,straight,train
data/processed/frames/hook_V12_015685.jpg,1,V12.mp4,15685,hook,train
data/processed/frames/straight_V12_015732.jpg,0,V12.mp4,15732,straight,train
data/processed/frames/straight_V12_015856.jpg,0,V12.mp4,15856,straight,train
data/processed/frames/hook_V12_015980.jpg,1,V12.mp4,15980,hook,train
data/processed/frames/hook_V12_016298.jpg,1,V12.mp4,16298,hook,train
data/processed/frames/straight_V12_016494.jpg,0,V12.mp4,16494,straight,train
data/processed/frames/hook_V12_016546.jpg,1,V12.mp4,16546,hook,train
data/processed/frames/hook_V12_016560.jpg,1,V12.mp4,16560,hook,train
data/processed/frames/hook_V12_016830.jpg,1,V12.mp4,16830,hook,train
data/processed/frames/hook_V12_016841.jpg,1,V12.mp4,16841,hook,train
data/processed/frames/hook_V12_016965.jpg,1,V12.mp4,16965,hook,train
data/processed/frames/straight_V12_017372.jpg,0,V12.mp4,17372,straight,train
data/processed/frames/straight_V12_017569.jpg,0,V12.mp4,17569,straight,train
data/processed/frames/straight_V12_017655.jpg,0,V12.mp4,17655,straight,train
data/processed/frames/straight_V12_018013.jpg,0,V12.mp4,18013,straight,train
data/processed/frames/straight_V12_018036.jpg,0,V12.mp4,18036,straight,train
data/processed/frames/straight_V12_018065.jpg,0,V12.mp4,18065,straight,train
data/processed/frames/straight_V12_018340.jpg,0,V12.mp4,18340,straight,train
data/processed/frames/none_V12_018540.jpg,3,V12.mp4,18540,none,train
data/processed/frames/none_V12_018541.jpg,3,V12.mp4,18541,none,train
data/processed/frames/none_V12_018542.jpg,3,V12.mp4,18542,none,train
data/processed/frames/none_V12_018545.jpg,3,V12.mp4,18545,none,train
data/processed/frames/none_V12_018550.jpg,3,V12.mp4,18550,none,train
data/processed/frames/none_V12_018552.jpg,3,V12.mp4,18552,none,train
data/processed/frames/none_V12_018553.jpg,3,V12.mp4,18553,none,train
data/processed/frames/none_V12_018554.jpg,3,V12.mp4,18554,none,train
data/processed/frames/none_V12_018557.jpg,3,V12.mp4,18557,none,train
data/processed/frames/hook_V12_018690.jpg,1,V12.mp4,18690,hook,train
data/processed/frames/hook_V12_018795.jpg,1,V12.mp4,18795,hook,train
data/processed/frames/uppercut_V12_018812.jpg,2,V12.mp4,18812,uppercut,train
data/processed/frames/uppercut_V12_018838.jpg,2,V12.mp4,18838,uppercut,train
data/processed/frames/hook_V12_019054.jpg,1,V12.mp4,19054,hook,train
data/processed/frames/hook_V12_019061.jpg,1,V12.mp4,19061,hook,train
data/processed/frames/hook_V12_019067.jpg,1,V12.mp4,19067,hook,train
data/processed/frames/hook_V12_019186.jpg,1,V12.mp4,19186,hook,train
data/processed/frames/hook_V12_019202.jpg,1,V12.mp4,19202,hook,train
data/processed/frames/hook_V12_019217.jpg,1,V12.mp4,19217,hook,train
data/processed/frames/hook_V12_019235.jpg,1,V12.mp4,19235,hook,train
data/processed/frames/hook_V12_019255.jpg,1,V12.mp4,19255,hook,train
data/processed/frames/hook_V12_019261.jpg,1,V12.mp4,19261,hook,train
data/processed/frames/hook_V12_019267.jpg,1,V12.mp4,19267,hook,train
data/processed/frames/hook_V12_019287.jpg,1,V12.mp4,19287,hook,train
data/processed/frames/hook_V12_019293.jpg,1,V12.mp4,19293,hook,train
data/processed/frames/hook_V12_019305.jpg,1,V12.mp4,19305,hook,train
data/processed/frames/hook_V12_019433.jpg,1,V12.mp4,19433,hook,train
data/processed/frames/hook_V12_019447.jpg,1,V12.mp4,19447,hook,train
data/processed/frames/hook_V12_019532.jpg,1,V12.mp4,19532,hook,train
data/processed/frames/hook_V12_019583.jpg,1,V12.mp4,19583,hook,train
data/processed/frames/hook_V12_019636.jpg,1,V12.mp4,19636,hook,train
data/processed/frames/hook_V12_019653.jpg,1,V12.mp4,19653,hook,train
data/processed/frames/straight_V12_019828.jpg,0,V12.mp4,19828,straight,train
data/processed/frames/straight_V12_019836.jpg,0,V12.mp4,19836,straight,train
data/processed/frames/straight_V12_020412.jpg,0,V12.mp4,20412,straight,train
data/processed/frames/uppercut_V12_020662.jpg,2,V12.mp4,20662,uppercut,train
data/processed/frames/straight_V12_020711.jpg,0,V12.mp4,20711,straight,train
data/processed/frames/uppercut_V12_020729.jpg,2,V12.mp4,20729,uppercut,train
data/processed/frames/uppercut_V12_020781.jpg,2,V12.mp4,20781,uppercut,train
data/processed/frames/straight_V12_020864.jpg,0,V12.mp4,20864,straight,train
data/processed/frames/uppercut_V12_020870.jpg,2,V12.mp4,20870,uppercut,train
data/processed/frames/uppercut_V12_020941.jpg,2,V12.mp4,20941,uppercut,train
data/processed/frames/straight_V12_020999.jpg,0,V12.mp4,20999,straight,train
data/processed/frames/uppercut_V12_021010.jpg,2,V12.mp4,21010,uppercut,train
data/processed/frames/uppercut_V12_021085.jpg,2,V12.mp4,21085,uppercut,train
data/processed/frames/uppercut_V12_021145.jpg,2,V12.mp4,21145,uppercut,train
data/processed/frames/uppercut_V12_021270.jpg,2,V12.mp4,21270,uppercut,train
data/processed/frames/straight_V12_021335.jpg,0,V12.mp4,21335,straight,train
data/processed/frames/uppercut_V12_021346.jpg,2,V12.mp4,21346,uppercut,train
data/processed/frames/uppercut_V12_021422.jpg,2,V12.mp4,21422,uppercut,train
data/processed/frames/uppercut_V12_021500.jpg,2,V12.mp4,21500,uppercut,train
data/processed/frames/none_V12_021715.jpg,3,V12.mp4,21715,none,train
data/processed/frames/straight_V12_022184.jpg,0,V12.mp4,22184,straight,train
data/processed/frames/uppercut_V12_022229.jpg,2,V12.mp4,22229,uppercut,train
data/processed/frames/uppercut_V12_022298.jpg,2,V12.mp4,22298,uppercut,train
data/processed/frames/straight_V12_022332.jpg,0,V12.mp4,22332,straight,train
data/processed/frames/uppercut_V12_022426.jpg,2,V12.mp4,22426,uppercut,train
data/processed/frames/straight_V12_022494.jpg,0,V12.mp4,22494,straight,train
data/processed/frames/uppercut_V12_022556.jpg,2,V12.mp4,22556,uppercut,train
data/processed/frames/straight_V12_022615.jpg,0,V12.mp4,22615,straight,train
data/processed/frames/straight_V12_022620.jpg,0,V12.mp4,22620,straight,train
data/processed/frames/uppercut_V12_022626.jpg,2,V12.mp4,22626,uppercut,train
data/processed/frames/uppercut_V12_022722.jpg,2,V12.mp4,22722,uppercut,train
data/processed/frames/straight_V12_022782.jpg,0,V12.mp4,22782,straight,train
data/processed/frames/straight_V12_022833.jpg,0,V12.mp4,22833,straight,train
data/processed/frames/uppercut_V12_022846.jpg,2,V12.mp4,22846,uppercut,train
data/processed/frames/straight_V12_022897.jpg,0,V12.mp4,22897,straight,train
data/processed/frames/uppercut_V12_022969.jpg,2,V12.mp4,22969,uppercut,train
data/processed/frames/uppercut_V12_023087.jpg,2,V12.mp4,23087,uppercut,train
data/processed/frames/uppercut_V12_023212.jpg,2,V12.mp4,23212,uppercut,train
data/processed/frames/uppercut_V12_023329.jpg,2,V12.mp4,23329,uppercut,train
data/processed/frames/straight_V12_023385.jpg,0,V12.mp4,23385,straight,train
data/processed/frames/uppercut_V12_023450.jpg,2,V12.mp4,23450,uppercut,train
data/processed/frames/uppercut_V12_023512.jpg,2,V12.mp4,23512,uppercut,train
data/processed/frames/straight_V12_023540.jpg,0,V12.mp4,23540,straight,train
data/processed/frames/straight_V12_023544.jpg,0,V12.mp4,23544,straight,train
data/processed/frames/straight_V2_004199.jpg,0,V2.mp4,4199,straight,train
data/processed/frames/straight_V2_004214.jpg,0,V2.mp4,4214,straight,train
data/processed/frames/straight_V2_004333.jpg,0,V2.mp4,4333,straight,train
data/processed/frames/straight_V2_004344.jpg,0,V2.mp4,4344,straight,train
data/processed/frames/straight_V2_004359.jpg,0,V2.mp4,4359,straight,train
data/processed/frames/straight_V2_004372.jpg,0,V2.mp4,4372,straight,train
data/processed/frames/straight_V2_004452.jpg,0,V2.mp4,4452,straight,train
data/processed/frames/straight_V2_004463.jpg,0,V2.mp4,4463,straight,train
data/processed/frames/straight_V2_004517.jpg,0,V2.mp4,4517,straight,train
data/processed/frames/straight_V2_004570.jpg,0,V2.mp4,4570,straight,train
data/processed/frames/hook_V2_004732.jpg,1,V2.mp4,4732,hook,train
data/processed/frames/straight_V2_006419.jpg,0,V2.mp4,6419,straight,train
data/processed/frames/straight_V2_006460.jpg,0,V2.mp4,6460,straight,train
data/processed/frames/straight_V2_006515.jpg,0,V2.mp4,6515,straight,train
data/processed/frames/hook_V2_006556.jpg,1,V2.mp4,6556,hook,train
data/processed/frames/straight_V2_006595.jpg,0,V2.mp4,6595,straight,train
data/processed/frames/straight_V2_006724.jpg,0,V2.mp4,6724,straight,train
data/processed/frames/straight_V2_006757.jpg,0,V2.mp4,6757,straight,train
data/processed/frames/hook_V2_006854.jpg,1,V2.mp4,6854,hook,train
data/processed/frames/straight_V2_006908.jpg,0,V2.mp4,6908,straight,train
data/processed/frames/straight_V2_007029.jpg,0,V2.mp4,7029,straight,train
data/processed/frames/straight_V2_007196.jpg,0,V2.mp4,7196,straight,train
data/processed/frames/straight_V2_007461.jpg,0,V2.mp4,7461,straight,train
data/processed/frames/straight_V2_007628.jpg,0,V2.mp4,7628,straight,train
data/processed/frames/straight_V2_007655.jpg,0,V2.mp4,7655,straight,train
data/processed/frames/straight_V2_007752.jpg,0,V2.mp4,7752,straight,train
data/processed/frames/hook_V2_007815.jpg,1,V2.mp4,7815,hook,train
data/processed/frames/hook_V2_007839.jpg,1,V2.mp4,7839,hook,train
data/processed/frames/hook_V2_007865.jpg,1,V2.mp4,7865,hook,train
data/processed/frames/hook_V2_007904.jpg,1,V2.mp4,7904,hook,train
data/processed/frames/hook_V2_007933.jpg,1,V2.mp4,7933,hook,train
data/processed/frames/hook_V2_007968.jpg,1,V2.mp4,7968,hook,train
data/processed/frames/hook_V2_007992.jpg,1,V2.mp4,7992,hook,train
data/processed/frames/hook_V2_008029.jpg,1,V2.mp4,8029,hook,train
data/processed/frames/hook_V2_008068.jpg,1,V2.mp4,8068,hook,train
data/processed/frames/hook_V2_008138.jpg,1,V2.mp4,8138,hook,train
data/processed/frames/hook_V2_008178.jpg,1,V2.mp4,8178,hook,train
data/processed/frames/hook_V2_008216.jpg,1,V2.mp4,8216,hook,train
data/processed/frames/hook_V2_008255.jpg,1,V2.mp4,8255,hook,train
data/processed/frames/hook_V2_008294.jpg,1,V2.mp4,8294,hook,train
data/processed/frames/hook_V2_008395.jpg,1,V2.mp4,8395,hook,train
data/processed/frames/hook_V2_008444.jpg,1,V2.mp4,8444,hook,train
data/processed/frames/hook_V2_008468.jpg,1,V2.mp4,8468,hook,train
data/processed/frames/hook_V2_008513.jpg,1,V2.mp4,8513,hook,train
data/processed/frames/straight_V2_009767.jpg,0,V2.mp4,9767,straight,train
data/processed/frames/hook_V2_009794.jpg,1,V2.mp4,9794,hook,train
data/processed/frames/hook_V2_009916.jpg,1,V2.mp4,9916,hook,train
